Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW40,OUT013,1759.497115
FDN34,OUT046,5407.837302
FDS01,OUT035,320.9861539
NCG55,OUT045,2737.94363
FDC11,OUT035,2530.981512
FDX35,OUT018,763.6678244
NCB06,OUT046,1079.468882
FDR09,OUT019,3187.361961
FDC53,OUT017,758.8734668
FDY45,OUT013,3716.273346
FDA22,OUT010,744.4531216
FDE02,OUT035,2674.380347
FDW21,OUT045,2599.045322
FDV34,OUT046,3186.968639
FDS59,OUT049,1382.988851
NCW17,OUT017,2641.72497
NCK54,OUT046,1612.243991
FDG17,OUT019,2677.159397
FDG35,OUT017,1852.613617
FDD08,OUT010,2481.270781
NCO07,OUT017,3122.256395
FDJ10,OUT010,2652.066832
FDW36,OUT017,1852.244614
FDW21,OUT010,3364.484562
FDY19,OUT017,2753.326215
DRE03,OUT013,495.026905
NCC55,OUT049,304.0237171
FDH52,OUT010,1755.181697
FDO09,OUT017,507.1053654
FDU43,OUT045,2310.123683
FDX09,OUT010,3668.788574
FDH40,OUT019,4178.54317
FDW58,OUT017,3223.236094
FDC47,OUT017,3685.822086
NCR41,OUT035,2976.658612
DRG49,OUT035,3716.268817
FDC52,OUT027,3992.245368
FDY13,OUT046,3206.00965
FDY35,OUT013,1274.03532
FDI35,OUT017,685.6436232
NCU18,OUT049,3453.94596
FDY33,OUT018,493.4169883
FDC15,OUT027,355.9517112
FDU01,OUT049,784.2308133
NCU42,OUT046,1492.638994
NCV29,OUT018,4605.995125
NCY30,OUT017,634.9426967
FDQ46,OUT049,972.0491063
FDG58,OUT027,1126.010426
FDK33,OUT017,785.176831
NCD07,OUT045,1280.375591
NCX29,OUT027,4168.394965
NCT42,OUT013,5462.444427
DRN59,OUT035,2812.445272
FDI44,OUT035,747.2987373
FDA45,OUT049,3111.251111
FDP31,OUT045,268.919171
FDY01,OUT046,2613.012646
FDT09,OUT018,1207.406671
DRH03,OUT027,1674.6785
FDA36,OUT018,1135.812312
NCF31,OUT017,1495.954447
FDG14,OUT049,3858.245453
FDG28,OUT027,1469.855181
FDU14,OUT049,2844.804504
FDY47,OUT019,3130.65651
FDI56,OUT049,1221.450058
DRD01,OUT013,622.1647901
FDM22,OUT046,1228.984029
FDH33,OUT013,636.603449
DRZ24,OUT013,866.7879005
NCQ38,OUT046,2642.272887
FDO16,OUT027,151.0770812
FDU07,OUT027,4177.461459
NCB07,OUT013,2477.209375
FDU48,OUT045,3029.152949
NCM43,OUT045,1791.453491
FDR31,OUT010,1106.033178
FDZ40,OUT019,1420.595448
FDS46,OUT027,937.5486777
DRD24,OUT045,3137.988743
FDV45,OUT017,2869.798944
FDL26,OUT045,495.8812949
FDA56,OUT018,582.0810047
FDN27,OUT046,3706.220305
FDM20,OUT049,2666.449855
FDO16,OUT017,1729.551134
FDL03,OUT035,554.8142593
FDE58,OUT046,524.2277196
FDI02,OUT027,2821.402406
NCC55,OUT019,666.637332
FDR03,OUT018,882.8352369
FDB14,OUT017,2864.696108
FDR45,OUT013,1548.809877
NCN07,OUT017,4822.41353
FDM51,OUT019,852.9705363
FDT52,OUT027,165.697518
FDL26,OUT046,3003.337969
NCZ42,OUT046,1828.550996
DRI47,OUT019,4498.164866
FDW40,OUT013,1368.869645
FDN34,OUT046,3415.751492
FDS01,OUT035,1112.397551
NCG55,OUT045,2983.123486
FDC11,OUT035,1851.107239
FDX35,OUT018,2819.132034
NCB06,OUT046,144.6150409
FDR09,OUT019,5282.703252
FDC53,OUT017,210.1694074
FDY45,OUT013,3060.961118
FDA22,OUT010,3051.726848
FDE02,OUT035,2706.208959
FDW21,OUT045,867.6568439
FDV34,OUT046,3480.537596
FDS59,OUT049,778.2971817
NCW17,OUT017,389.9105702
NCK54,OUT046,1571.584556
FDG17,OUT019,3001.879827
FDG35,OUT017,2960.565207
FDD08,OUT010,1706.523598
NCO07,OUT017,1874.974148
FDJ10,OUT010,3083.709191
FDW36,OUT017,1609.301843
FDW21,OUT010,2697.790189
FDY19,OUT017,2453.461351
DRE03,OUT013,638.7540637
NCC55,OUT049,2969.196667
FDH52,OUT010,5550.626191
FDO09,OUT017,2252.21619
FDU43,OUT045,509.3294989
FDX09,OUT010,1289.807763
FDH40,OUT019,1895.204632
FDW58,OUT017,1870.099858
FDC47,OUT017,1822.383079
NCR41,OUT035,3558.538097
DRG49,OUT035,1503.007273
FDC52,OUT027,291.5248774
FDY13,OUT046,2264.100195
FDY35,OUT013,1819.006709
FDI35,OUT017,2910.700286
NCU18,OUT049,4341.139431
FDY33,OUT018,326.2235707
FDC15,OUT027,1089.342937
FDU01,OUT049,3184.448408
NCU42,OUT046,2296.915621
NCV29,OUT018,1254.9007
NCY30,OUT017,1645.414421
FDQ46,OUT049,1628.64638
FDG58,OUT027,1929.11263
FDK33,OUT017,630.7991692
NCD07,OUT045,3349.082822
NCX29,OUT027,403.0064534
NCT42,OUT013,4568.592963
DRN59,OUT035,2274.759089
FDI44,OUT035,1726.794168
FDA45,OUT049,959.5983978
FDP31,OUT045,1112.383517
FDY01,OUT046,1126.12184
FDT09,OUT018,5213.916002
DRH03,OUT027,1850.910834
FDA36,OUT018,5426.398305
NCF31,OUT017,4139.686533
FDG14,OUT049,1418.249007
FDG28,OUT027,1792.935628
FDU14,OUT049,2257.521374
FDY47,OUT019,3436.128648
FDI56,OUT049,2749.514416
DRD01,OUT013,164.2215622
FDM22,OUT046,4492.711752
FDH33,OUT013,3806.818133
DRZ24,OUT013,1830.264007
NCQ38,OUT046,863.6804243
FDO16,OUT027,1750.632962
FDU07,OUT027,2224.219102
NCB07,OUT013,4569.192605
FDU48,OUT045,1304.447266
NCM43,OUT045,2491.501334
FDR31,OUT010,380.2044808
FDH32,OUT017,1429.316841
NCJ06,OUT027,2830.62887
FDH47,OUT027,2277.924829
FDZ08,OUT018,1615.933698
FDK16,OUT017,1448.693987
DRG01,OUT018,1484.967609
NCM53,OUT027,2450.287415
NCB07,OUT035,3201.060422
NCZ06,OUT035,4041.881979
FDU48,OUT049,2039.156583
NCB55,OUT027,1410.502702
FDP15,OUT013,4103.309752
FDF17,OUT046,3172.307945
NCN06,OUT049,2657.991309
DRM48,OUT018,852.2477459
FDH10,OUT046,3114.228308
FDC60,OUT018,1770.961387
FDE35,OUT018,1196.142511
DRI23,OUT013,2609.673553
NCR38,OUT013,4043.548764
FDP04,OUT035,930.4127095
NCW17,OUT045,2034.901629
FDX34,OUT017,1907.771488
NCK53,OUT045,1484.703085
NCO54,OUT010,156.733742
NCH55,OUT046,1982.32277
FDT44,OUT027,2762.970768
DRG49,OUT046,3881.462033
FDX46,OUT010,166.0356907
DRG36,OUT049,2756.2396
FDU37,OUT049,1214.417142
FDK10,OUT049,2938.606472
DRF37,OUT027,5538.722558
FDC44,OUT035,1725.285246
FDP15,OUT046,4092.690644
FDZ27,OUT027,1265.607719
FDY22,OUT019,368.593694
DRG51,OUT035,2675.5945
FDN58,OUT045,3760.161816
FDW01,OUT049,2466.118266
FDX24,OUT018,1871.793674
FDO51,OUT017,709.038854
FDJ52,OUT027,3843.509034
NCY06,OUT010,333.5822569
FDE20,OUT018,3459.472521
FDT23,OUT010,208.5738848
FDQ51,OUT046,761.7830249
FDE35,OUT046,919.3134656
FDB46,OUT013,3439.148051
NCG19,OUT035,3760.24568
NCL06,OUT018,5018.847108
FDT36,OUT019,126.1085851
FDC56,OUT049,1891.132839
FDJ26,OUT049,3480.081703
FDZ59,OUT017,2714.705961
FDV11,OUT027,4147.994518
FDR13,OUT010,302.7144502
FDI15,OUT018,5061.204788
FDF47,OUT018,4475.024685
NCB54,OUT019,341.257963
NCK19,OUT027,4463.073717
FDX16,OUT017,2413.759595
FDL50,OUT045,1969.64336
NCE31,OUT035,629.0221847
DRJ01,OUT049,2598.69254
FDE22,OUT013,2578.66145
FDY20,OUT019,233.9370009
NCO14,OUT045,725.1141638
NCR50,OUT017,2413.033147
DRM47,OUT017,3099.867986
FDO27,OUT010,257.0988927
FDJ20,OUT027,2930.86415
NCX17,OUT013,3783.641489
FDG59,OUT049,628.042439
FDD52,OUT045,1648.887118
FDO48,OUT017,3589.750887
FDC59,OUT019,174.3331887
FDS15,OUT018,2179.059621
FDB47,OUT035,3407.832693
FDV14,OUT019,221.8037541
FDB27,OUT013,3165.813502
FDA35,OUT035,1929.70451
FDN51,OUT018,5037.974513
FDO39,OUT019,483.0465957
FDB28,OUT049,3202.419303
DRJ25,OUT046,770.1517648
FDH46,OUT027,2407.145758
FDI10,OUT045,2785.953758
FDU21,OUT018,792.2543672
FDD09,OUT049,2920.086461
FDD10,OUT046,2904.596799
FDN31,OUT010,500.2223021
FDA46,OUT018,4000.790257
FDM56,OUT046,1641.269903
FDF11,OUT010,613.3867277
FDS32,OUT018,2855.683741
NCM06,OUT013,2445.065179
FDZ26,OUT045,3841.625883
FDO01,OUT013,2026.550882
FDJ46,OUT049,2824.24733
FDG26,OUT019,629.164277
FDZ38,OUT035,2814.801492
NCO55,OUT013,1603.816232
FDT60,OUT035,1931.40231
FDW37,OUT049,1357.524342
NCK42,OUT018,4312.900402
FDA45,OUT046,2836.980372
FDW55,OUT018,4880.545619
FDY44,OUT017,3182.822469
FDQ31,OUT017,1298.457443
FDM09,OUT049,2765.655722
FDH12,OUT018,2116.307099
NCQ43,OUT035,1671.746899
FDT33,OUT035,2689.20103
NCT41,OUT018,3082.128986
DRJ25,OUT010,150.8426189
NCQ41,OUT046,3192.467308
NCN17,OUT049,1531.862411
DRO35,OUT027,2793.2115
FDU27,OUT018,989.0419367
FDY43,OUT027,3990.023149
FDG46,OUT035,1792.243176
DRL49,OUT018,2951.772384
NCB55,OUT049,872.0646608
FDK28,OUT049,4102.1775
FDO49,OUT045,778.1967195
FDT03,OUT013,2954.326724
FDW33,OUT027,2496.280246
FDR02,OUT035,1681.315043
FDF50,OUT013,3208.081019
FDA40,OUT018,1737.700219
NCT53,OUT018,3397.461725
FDY60,OUT035,2252.745238
FDP44,OUT027,2405.09458
NCQ50,OUT045,3468.645659
NCC30,OUT017,2881.905858
FDQ60,OUT018,2460.951535
FDG41,OUT046,1677.126451
FDQ03,OUT046,3810.948693
FDM03,OUT045,1629.905045
FDZ51,OUT018,1855.022571
DRF51,OUT035,647.0999233
FDF39,OUT017,4145.750402
FDW52,OUT035,2628.279941
FDY22,OUT049,2311.448261
FDG14,OUT013,2398.273349
FDA57,OUT017,649.7931381
FDL45,OUT019,325.6834835
FDX28,OUT046,1485.122758
NCQ54,OUT013,2741.996316
FDH40,OUT045,1199.008805
FDU52,OUT035,2525.413385
FDT60,OUT010,322.1699422
FDK08,OUT045,1519.81178
FDN04,OUT049,2906.512261
FDE50,OUT013,3042.766949
FDI16,OUT049,793.1547727
FDM50,OUT049,911.6161539
NCV30,OUT049,915.2224834
FDT44,OUT013,1782.849093
FDY60,OUT013,2313.103546
FDT56,OUT017,882.4590866
FDV58,OUT018,3973.045129
FDU04,OUT013,1924.220844
NCN05,OUT027,4317.149616
FDI53,OUT018,3328.396198
FDD34,OUT046,2642.833512
FDW47,OUT027,2937.482488
FDT51,OUT027,2649.575367
FDO27,OUT013,1465.098662
NCQ18,OUT018,2010.609909
NCW05,OUT013,1652.824334
FDI15,OUT010,655.1092891
NCH43,OUT010,566.5449062
FDT40,OUT049,1972.025639
NCG19,OUT017,3748.591177
NCM30,OUT035,658.9290624
FDB38,OUT017,2531.45837
FDB22,OUT046,2464.999425
FDC58,OUT046,715.1565913
NCI29,OUT013,2230.779728
FDA23,OUT010,263.6466269
DRG48,OUT013,2289.503254
FDV21,OUT013,1955.741297
NCG18,OUT019,260.6816237
FDG40,OUT045,608.5118425
FDU24,OUT018,1898.042728
FDA22,OUT049,2678.659788
FDY35,OUT046,723.6982975
FDJ15,OUT045,2957.184412
NCW18,OUT018,4674.723867
FDK56,OUT018,3862.909515
FDF44,OUT046,2084.427192
FDP51,OUT049,1856.941122
FDU22,OUT027,2778.093812
FDM28,OUT017,2887.621011
NCL42,OUT046,3915.317884
FDJ15,OUT019,484.4944927
FDI32,OUT018,2266.036338
DRL11,OUT046,2557.805366
DRO59,OUT018,1491.387685
FDA07,OUT019,326.7057704
NCO53,OUT013,2953.775385
FDO21,OUT045,3628.75675
FDW39,OUT045,2879.011248
NCV17,OUT013,2041.581194
FDE22,OUT046,2540.25541
NCB06,OUT018,3252.182265
DRF48,OUT017,3001.877109
FDB05,OUT013,3949.312446
FDP28,OUT027,5506.226351
FDP23,OUT046,3540.888734
NCS41,OUT018,3743.577685
FDS40,OUT018,854.898497
FDA16,OUT017,3541.295948
FDN20,OUT035,2693.710776
FDF04,OUT027,5493.818557
DRG36,OUT018,3498.111096
FDW16,OUT018,1827.883771
FDU09,OUT017,843.4254418
FDW01,OUT046,2466.118266
FDB15,OUT045,4185.801765
NCJ17,OUT049,1299.943446
NCT18,OUT018,3751.478949
FDG16,OUT018,4317.703807
FDP27,OUT017,3106.172694
FDQ44,OUT027,2840.682461
FDL50,OUT027,2992.547936
FDW57,OUT027,4195.310444
FDS34,OUT013,1749.713165
NCV30,OUT035,900.6045229
FDD26,OUT018,3793.365487
FDA03,OUT045,2337.563333
FDS27,OUT018,3984.796368
FDM12,OUT013,3048.933442
NCV42,OUT027,2645.022898
NCS41,OUT046,2988.173201
FDN56,OUT018,2935.220514
DRK59,OUT046,3747.547229
NCG18,OUT046,1561.003564
NCN26,OUT017,1810.41659
FDI60,OUT027,1535.333088
NCI43,OUT049,759.0424446
NCL17,OUT049,2274.759089
FDQ19,OUT019,629.0319642
FDY43,OUT049,2692.565257
FDR36,OUT049,714.0005274
FDJ58,OUT049,2788.292211
DRY23,OUT045,716.6350955
FDK26,OUT027,4371.770532
DRH03,OUT045,1413.812046
FDC10,OUT010,314.2764525
FDD23,OUT013,3017.860047
FDP32,OUT045,1987.355528
FDO31,OUT035,1209.822639
FDQ57,OUT013,2301.134795
FDX32,OUT027,3415.806022
FDC39,OUT027,4737.298073
FDU55,OUT046,4145.421382
FDL45,OUT013,1916.946638
DRK37,OUT049,3056.013895
FDK22,OUT013,3483.588684
DRG37,OUT027,3691.179376
FDK22,OUT017,3468.284568
DRH36,OUT018,1420.723926
DRC36,OUT018,3562.832926
DRE03,OUT027,1138.066187
FDF34,OUT046,3192.784947
FDZ22,OUT046,1232.076921
FDC44,OUT010,295.6527726
FDN31,OUT027,4376.270101
FDO03,OUT017,3694.602129
FDA01,OUT049,893.9312455
NCH42,OUT049,3712.343749
FDF46,OUT018,2360.18616
DRL35,OUT046,695.5702977
FDW46,OUT049,950.7980757
FDB58,OUT046,2242.130284
FDD47,OUT018,3480.606987
NCO17,OUT045,1842.645237
FDJ26,OUT017,3478.541253
FDU37,OUT045,1196.032727
